Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
2440,SSA,BSB,10,4,4700
2441,REC,SAO,6,5,5600
2442,BSB,REC,10,3,4800
2443,RIO,BH,7,4,4000
2444,BSB,FLN,6,5,5900
2445,FLN,MCZ,6,3,3800
2446,REC,PMW,3,4,4300
2447,SSA,BH,9,4,5000
2448,PMW,PMW,2,4,3400
2449,SP,REC,8,5,4100
2450,RIO,SSA,5,3,2300
2451,POA,RIO,4,4,5200
2452,SP,SAO,4,3,5700
2453,RIO,RIO,4,4,3700
2454,FLN,REC,2,5,4900
2455,RIO,FLN,6,4,5500
2456,BH,SAO,7,3,2400
2457,RIO,BSB,7,3,5500
2458,REC,SAO,9,5,3600
2459,RIO,RIO,6,4,4700
2460,POA,MCZ,9,5,5900
2461,POA,MCZ,3,4,4700
2462,REC,BSB,9,3,2500
2463,FLN,REC,8,3,4500
2464,SP,PMW,2,5,4000
2465,PMW,PMW,2,3,5100
2466,FLN,BH,9,4,2400
2467,SAO,BSB,5,5,2800
2468,REC,PMW,9,4,2000
2469,BH,POA,7,3,5900
2470,BSB,PMW,3,4,4000
2471,PMW,POA,6,4,4000
2472,PMW,PMW,8,5,5900
2473,POA,PMW,8,3,4600
2474,SSA,FLN,6,4,4200
2475,BSB,REC,2,5,2900
2476,REC,BSB,6,3,4100
2477,MCZ,PMW,9,4,5500
2478,PMW,REC,3,3,4500
2479,SSA,REC,4,4,3600
2480,PMW,BH,10,5,5400
2481,FLN,RIO,3,5,2000
2482,SAO,REC,6,5,2300
2483,BSB,POA,9,5,5900
2484,MCZ,PMW,8,3,4100
2485,MCZ,FLN,6,5,3100
2486,POA,REC,6,4,5900
2487,POA,SAO,8,4,5500
2488,BSB,BSB,4,4,4800
2489,FLN,PMW,5,5,4800
2490,MCZ,BSB,4,4,5900
2491,REC,SSA,3,5,4100
2492,SP,SSA,6,4,5300
2493,SSA,SAO,8,5,5500
2494,SSA,SAO,9,3,2700
2495,SP,RIO,9,5,5100
2496,BH,PMW,4,3,3200
2497,MCZ,MCZ,7,4,5300
2498,MCZ,MCZ,2,3,5900
2499,BSB,RIO,2,5,5100
2500,RIO,SSA,10,3,3800
2501,MCZ,BSB,7,4,5400
2502,SSA,PMW,4,4,3500
2503,BH,FLN,4,5,2500
2504,PMW,RIO,8,4,5600
2505,PMW,PMW,9,3,5400
2506,MCZ,MCZ,5,5,5200
2507,POA,REC,6,3,2500
2508,RIO,RIO,9,4,4800
2509,PMW,RIO,2,4,5300
2510,PMW,MCZ,4,5,2300
2511,PMW,FLN,8,5,4700
2512,SP,SSA,7,4,3900
2513,MCZ,POA,7,3,4800
2514,POA,BH,4,5,4300
2515,BH,SSA,4,5,5500
2516,MCZ,SSA,8,5,5500
2517,RIO,SAO,6,5,5900
2518,RIO,POA,5,5,4800
2519,SSA,SAO,9,3,5600
2520,FLN,BH,9,5,4200
2521,PMW,SSA,2,4,5400
2522,PMW,PMW,9,5,3800
2523,SAO,MCZ,7,3,3100
2524,PMW,PMW,8,4,3100
2525,FLN,PMW,4,4,3400
2526,PMW,SAO,6,5,4500
2527,PMW,SSA,8,5,5600
2528,BH,MCZ,3,3,2200
2529,PMW,SAO,3,4,3800
2530,RIO,SAO,9,3,2600
2531,POA,MCZ,5,5,4400
2532,MCZ,MCZ,9,3,4700
2533,SAO,MCZ,3,3,3200
2534,BH,BSB,8,3,5700
2535,BSB,REC,4,4,4600
2536,BSB,PMW,4,4,2000
2537,SAO,PMW,7,3,3100
2538,PMW,PMW,7,4,4800
2539,PMW,PMW,10,5,2600
2540,SAO,RIO,7,3,2200
2541,MCZ,PMW,10,4,5200
2542,FLN,REC,2,3,4500
2543,SP,POA,10,4,3100
2544,FLN,PMW,7,5,5700
2545,SP,SAO,3,5,5200
2546,PMW,BH,7,4,3700
2547,FLN,BSB,10,5,2900
2548,SAO,SSA,3,5,2200
2549,RIO,FLN,7,3,2200
2550,SP,PMW,2,4,4700
2551,REC,POA,7,4,3200
2552,POA,SSA,7,5,2800
2553,BH,POA,9,5,2100
2554,SAO,PMW,5,3,3600
2555,PMW,SSA,7,3,2400
2556,FLN,MCZ,4,5,5500
2557,POA,BH,5,4,4100
2558,BSB,SSA,3,4,3200
2559,POA,POA,3,5,4300
2560,REC,SAO,7,5,4200
2561,POA,MCZ,6,3,2700
2562,SAO,SAO,10,4,5100
2563,POA,PMW,7,3,2100
2564,POA,FLN,7,3,3100
2565,RIO,SSA,9,4,5900
2566,MCZ,REC,5,5,5000
2567,PMW,REC,9,4,4600
2568,SP,REC,10,5,3000
2569,PMW,REC,7,5,4700
2570,SP,FLN,10,5,2500
2571,SAO,POA,2,3,2400
2572,MCZ,SSA,6,3,3200
2573,RIO,BSB,2,5,4200
2574,SSA,SSA,8,3,5200
2575,SP,RIO,9,5,2500
2576,MCZ,SSA,8,3,5400
2577,FLN,BH,4,3,5300
2578,POA,POA,4,4,5500
2579,SAO,MCZ,7,3,3400
2580,PMW,REC,10,4,3100
2581,PMW,SAO,9,3,2600
2582,SSA,RIO,6,4,5700
2583,FLN,RIO,3,5,3100
2584,BH,MCZ,3,5,3000
2585,BSB,BH,5,5,5600
2586,BH,PMW,7,4,2200
2587,SP,MCZ,3,4,5900
2588,FLN,BSB,2,4,2900
2589,SSA,BH,3,5,3000
2590,PMW,PMW,3,3,4100
2591,SSA,PMW,6,4,2500
2592,POA,FLN,10,4,4900
2593,SP,RIO,7,4,4000
2594,MCZ,PMW,9,3,5500
2595,POA,BH,4,3,3900
2596,FLN,SSA,9,4,4200
2597,RIO,FLN,8,5,3400
2598,SAO,RIO,10,4,5700
2599,PMW,SAO,8,4,4100
2600,SAO,BH,5,4,2900
2601,MCZ,PMW,3,5,2600
2602,REC,SSA,7,3,3300
2603,SP,REC,7,3,5300
2604,MCZ,SAO,3,3,5500
2605,SAO,MCZ,10,4,4100
2606,RIO,PMW,6,4,3800
2607,POA,REC,9,4,2000
2608,REC,REC,6,5,5300
2609,RIO,PMW,4,5,2100
2610,REC,FLN,2,5,5800
2611,FLN,BH,3,5,3400
2612,SP,SSA,5,4,4300
2613,SAO,REC,3,5,4300
2614,MCZ,MCZ,9,3,5700
2615,RIO,POA,5,4,2200
2616,SAO,PMW,4,5,5600
2617,REC,RIO,4,5,2200
2618,FLN,FLN,8,3,4800
2619,BSB,REC,7,4,5000
2620,BSB,PMW,8,4,3500
2621,MCZ,BSB,9,4,5600
2622,MCZ,MCZ,4,3,3000
2623,SAO,MCZ,9,3,3600
2624,FLN,BH,7,4,5400
2625,BSB,SAO,5,5,5500
2626,SSA,RIO,4,3,5200
2627,PMW,RIO,2,3,5200
2628,SP,BSB,4,3,2400
2629,REC,MCZ,8,3,4300
2630,MCZ,POA,6,5,2200
2631,SP,PMW,4,3,5900
2632,SAO,FLN,3,5,5300
2633,BSB,BSB,9,5,5100
2634,PMW,MCZ,4,3,2800
2635,SP,BSB,5,3,4500
2636,REC,FLN,2,3,5500
2637,RIO,PMW,10,3,4500
2638,RIO,PMW,3,5,2600
2639,RIO,SSA,3,5,3700
2640,POA,POA,5,3,5500
2641,PMW,PMW,9,4,3700
2642,SAO,MCZ,8,5,2100
2643,RIO,FLN,5,4,2700
2644,BH,MCZ,4,3,2800
2645,SSA,REC,7,3,3800
2646,POA,POA,8,3,5000
2647,FLN,SAO,6,3,4700
2648,POA,SSA,3,3,2000
2649,BH,FLN,6,4,4700
2650,REC,PMW,3,5,5100
2651,BSB,REC,5,5,3100
2652,PMW,SSA,5,3,3600
2653,POA,PMW,7,3,5700
2654,MCZ,BH,9,5,5900
2655,FLN,MCZ,8,3,4200
2656,BSB,REC,9,4,5400
2657,POA,FLN,2,4,2600
2658,RIO,POA,5,4,2100
2659,SSA,SAO,5,5,2500
2660,SSA,RIO,9,3,4000
2661,PMW,PMW,7,3,4200
2662,BSB,PMW,8,5,5000
2663,REC,BH,6,4,3900
2664,REC,SAO,9,3,3900
2665,BH,BH,9,4,2600
2666,BSB,RIO,3,4,2700
2667,BSB,SAO,4,5,4800
2668,SP,BH,4,3,2600
2669,SSA,POA,4,5,4500
2670,FLN,RIO,4,5,4600
2671,RIO,PMW,8,3,5900
2672,SAO,SAO,9,5,4000
2673,PMW,SSA,2,3,4100
2674,MCZ,SSA,6,5,3200
2675,FLN,REC,4,3,4000
2676,SAO,PMW,8,4,5000
2677,FLN,MCZ,6,4,2800
2678,REC,MCZ,2,5,3400
2679,BSB,BSB,2,3,4200
2680,MCZ,FLN,4,5,4300
2681,PMW,SAO,5,5,2400
2682,SSA,SAO,7,3,3000
2683,POA,FLN,10,3,2900
2684,PMW,SSA,7,3,3800
2685,RIO,MCZ,6,5,4100
2686,SP,PMW,9,5,3800
2687,SAO,REC,3,5,2000
2688,PMW,BH,8,3,3900
2689,SSA,MCZ,3,4,3900
2690,REC,PMW,10,3,2900
2691,BSB,FLN,8,4,4300
2692,BH,POA,6,3,5800
2693,REC,SAO,4,4,2700
2694,SAO,SSA,9,5,4500
2695,POA,FLN,2,3,3300
2696,SSA,REC,8,4,3400
2697,MCZ,REC,10,4,5300
2698,BSB,PMW,7,4,2000
2699,REC,SAO,6,3,3600
2700,SAO,MCZ,8,5,5100
2701,BSB,PMW,4,3,4500
2702,PMW,SSA,10,3,5100
2703,PMW,PMW,9,3,2300
2704,SAO,BSB,4,5,5600
2705,POA,SAO,9,3,3000
2706,MCZ,BH,5,4,3200
2707,SP,BH,8,5,2400
2708,SP,FLN,9,5,5800
2709,REC,SAO,8,3,3800
2710,RIO,SAO,2,4,3900
2711,PMW,SSA,3,4,5600
2712,BSB,POA,4,4,3700
2713,SP,BSB,6,5,4000
2714,SAO,SSA,3,5,2300
2715,BSB,FLN,6,3,3200
2716,PMW,MCZ,6,3,3300
2717,PMW,RIO,8,4,3400
2718,PMW,PMW,6,5,5400
2719,REC,SSA,7,4,2800
2720,SAO,MCZ,8,5,3400
2721,RIO,BH,9,4,4700
2722,SAO,PMW,7,4,2500
2723,BH,PMW,3,4,5400
2724,PMW,RIO,5,5,4900
2725,FLN,MCZ,6,5,5000
2726,MCZ,REC,6,5,4700
2727,POA,SAO,4,5,5900
2728,MCZ,REC,3,3,4000
2729,FLN,BH,10,4,4100
2730,MCZ,SAO,7,3,3600
2731,SSA,SSA,8,5,5600
2732,MCZ,BH,7,3,3600
2733,POA,MCZ,4,5,5300
2734,SAO,PMW,2,4,3600
2735,FLN,POA,2,4,4800
2736,BH,PMW,6,4,3900
2737,POA,MCZ,6,4,3800
2738,SSA,BSB,4,3,4700
2739,SAO,POA,5,3,4600
2740,POA,RIO,2,5,3600
2741,PMW,REC,6,3,5100
2742,SP,POA,7,4,3400
2743,FLN,SAO,2,3,4000
2744,BSB,FLN,8,5,5100
2745,FLN,BSB,3,4,2000
2746,MCZ,REC,5,5,3600
2747,SAO,FLN,2,3,2800
2748,POA,RIO,9,3,5800
2749,FLN,POA,2,3,4100
2750,BH,REC,3,5,2800
2751,SAO,REC,5,5,4800
2752,FLN,BSB,5,5,4800
2753,RIO,PMW,9,3,3400
2754,SSA,POA,8,3,2600
2755,SSA,SAO,7,3,3100
2756,PMW,SAO,8,4,2600
2757,RIO,MCZ,8,3,2800
2758,FLN,PMW,3,5,2400
2759,BH,PMW,7,5,2600
2760,BSB,FLN,4,3,5200
2761,MCZ,RIO,10,3,3000
2762,RIO,SAO,9,4,5500
2763,SAO,BSB,4,3,4600
2764,SSA,SSA,5,3,3200
2765,RIO,POA,5,4,5400
2766,REC,BH,4,3,5000
2767,BSB,REC,5,5,5700
2768,FLN,PMW,8,3,2200
2769,BSB,PMW,6,5,4500
2770,MCZ,PMW,8,3,2600
2771,MCZ,REC,7,4,5000
2772,SP,PMW,2,3,4400
2773,BH,SAO,3,3,4100
2774,SSA,PMW,2,5,4200
2775,BSB,SAO,5,5,4400
2776,REC,REC,6,5,4700
2777,BH,MCZ,7,3,4400
2778,REC,MCZ,6,5,3400
2779,BSB,BSB,7,3,4500
2780,PMW,RIO,7,3,3600
2781,BSB,RIO,4,4,5900
2782,SP,RIO,9,4,2600
2783,SSA,REC,10,4,5100
2784,MCZ,PMW,10,4,2200
2785,RIO,RIO,7,3,3200
2786,MCZ,SSA,7,5,4200
2787,FLN,REC,6,3,4500
2788,PMW,SSA,9,4,2200
2789,PMW,MCZ,8,3,4400
2790,MCZ,FLN,5,5,4000
2791,SP,REC,7,4,3800
2792,BSB,SAO,4,3,5900
2793,PMW,BSB,9,3,4400
2794,RIO,RIO,9,3,3100
2795,RIO,MCZ,9,5,4800
2796,PMW,REC,4,3,4200
2797,FLN,RIO,3,5,5700
2798,PMW,SSA,9,3,4500
2799,BSB,REC,6,4,3900
2800,BSB,FLN,6,4,2500
2801,MCZ,PMW,7,5,3600
2802,SSA,BSB,5,4,4100
2803,BSB,REC,7,5,5200
2804,SSA,POA,3,3,3700
2805,FLN,PMW,8,4,5500
2806,BSB,SAO,2,5,3000
2807,SP,REC,3,3,4200
2808,BH,RIO,8,3,4200
2809,MCZ,SAO,5,4,4700
2810,SP,SSA,3,4,3900
2811,SP,SSA,4,3,3400
2812,RIO,POA,8,5,5200
2813,PMW,POA,10,5,5900
2814,RIO,SSA,5,5,5300
2815,BH,SSA,10,4,2600
2816,SAO,RIO,2,4,3700
2817,RIO,POA,6,3,5800
2818,BSB,SAO,5,5,2600
2819,POA,BSB,8,4,5900
2820,BSB,SSA,8,3,2700
2821,SSA,PMW,5,4,4500
2822,PMW,SAO,3,3,2000
2823,BH,BSB,8,4,4200
2824,SAO,POA,5,5,2000
2825,SAO,FLN,2,4,2500
2826,SSA,SSA,3,4,4600
2827,SP,PMW,8,5,5500
2828,POA,MCZ,6,5,5700
2829,PMW,REC,4,5,5100
2830,PMW,REC,2,4,5000
2831,RIO,SSA,4,3,3000
2832,PMW,SSA,9,5,2500
2833,SSA,SAO,8,5,3800
2834,PMW,MCZ,5,5,5000
2835,BH,SAO,4,3,2400
2836,MCZ,RIO,4,5,4400
2837,POA,PMW,4,4,3800
2838,FLN,MCZ,5,4,2000
2839,SSA,BSB,9,5,2300
2840,BSB,BSB,7,4,3800
2841,SP,PMW,6,3,5600
2842,FLN,REC,6,4,4800
2843,MCZ,PMW,10,5,5400
2844,REC,BSB,10,3,5800
2845,BSB,BSB,2,4,4900
2846,SP,BH,3,4,5900
2847,SSA,PMW,10,3,4500
2848,SSA,BSB,10,5,2700
2849,BSB,PMW,6,3,5100
2850,BSB,SAO,2,3,2700
2851,REC,POA,7,3,3400
2852,BSB,FLN,3,3,2200
2853,POA,SAO,6,5,5500
2854,SP,REC,5,4,4800
2855,BSB,BSB,10,3,4300
2856,BH,POA,4,4,3300
2857,SP,SSA,7,4,2700
2858,POA,PMW,8,3,5700
2859,SAO,BSB,3,5,2000
2860,SSA,POA,2,5,5700
2861,SSA,REC,4,4,3100
2862,SP,SSA,4,4,4500
2863,SAO,RIO,7,3,4800
2864,BSB,RIO,3,4,4600
2865,RIO,RIO,6,4,5200
2866,RIO,RIO,9,4,4700
2867,SAO,RIO,7,5,4100
2868,MCZ,BSB,2,5,2300
2869,PMW,FLN,3,3,2800
2870,PMW,BH,2,4,5900
2871,SAO,PMW,10,4,3700
2872,SP,PMW,5,3,2200
2873,SAO,PMW,9,5,5700
2874,BH,PMW,9,4,3000
2875,MCZ,BH,3,3,3600
2876,POA,REC,8,4,4700
2877,SP,MCZ,3,3,4200
2878,SSA,SAO,9,3,2600
2879,POA,PMW,9,3,3300
2880,SAO,BH,2,4,3400
2881,REC,RIO,2,4,3200
2882,POA,POA,6,5,4800
2883,RIO,POA,7,5,2600
2884,FLN,BSB,10,3,3500
2885,MCZ,FLN,6,5,3100
2886,BSB,RIO,7,5,5500
2887,FLN,RIO,9,4,2600
2888,MCZ,REC,2,3,4900
2889,SSA,REC,7,5,2700
2890,SP,POA,8,5,4800
2891,FLN,SSA,8,5,5800
2892,RIO,SAO,7,4,5300
2893,RIO,MCZ,6,3,5100
2894,PMW,SSA,5,5,4900
2895,FLN,FLN,2,5,3700
2896,PMW,RIO,5,4,5300
2897,REC,SSA,8,5,3100
2898,SAO,REC,5,4,3600
2899,SSA,REC,6,3,5600
2900,SP,RIO,9,5,5200
2901,SAO,RIO,6,4,5900
2902,SAO,REC,10,3,5500
2903,SAO,RIO,5,3,5700
2904,RIO,BH,6,3,2900
2905,MCZ,REC,10,4,3800
2906,SSA,BH,7,3,3300
2907,BSB,REC,10,3,4100
2908,PMW,PMW,4,3,2600
2909,SAO,MCZ,10,5,2000
2910,SSA,POA,7,5,5400
2911,MCZ,RIO,5,5,2900
2912,BH,FLN,8,3,5100
2913,MCZ,FLN,5,5,3600
2914,REC,BH,9,3,5600
2915,POA,SSA,8,5,5200
2916,POA,BH,9,5,3700
2917,MCZ,BH,8,5,4600
2918,PMW,RIO,8,3,4000
2919,RIO,SAO,10,4,4300
2920,SP,PMW,2,3,2100
2921,MCZ,BSB,5,3,2600
2922,BSB,FLN,7,3,5900
2923,POA,POA,3,3,2600
2924,BSB,RIO,8,3,3000
2925,MCZ,POA,3,3,5900
2926,SP,BSB,9,4,3100
2927,SP,REC,5,3,2600
2928,PMW,SSA,7,3,2900
2929,REC,PMW,3,4,4600
2930,SP,REC,10,4,5200
2931,SSA,RIO,7,4,2200
2932,FLN,POA,9,4,2400
2933,MCZ,PMW,8,3,2900
2934,RIO,POA,7,5,5000
2935,BSB,RIO,3,5,3500
2936,MCZ,BH,7,5,4200
2937,REC,SSA,7,4,2600
2938,BH,BH,3,3,3600
2939,BH,PMW,9,5,5200
2940,REC,SSA,9,5,4100
2941,REC,BSB,4,4,3800
2942,SSA,RIO,2,4,4100
2943,MCZ,SAO,4,5,5400
2944,BH,BH,6,4,5700
2945,FLN,MCZ,7,3,2900
2946,SSA,FLN,2,4,2300
2947,SP,RIO,9,5,3300
2948,SAO,FLN,8,4,3400
2949,POA,SSA,2,5,3500
2950,PMW,BH,7,3,2700
2951,PMW,BH,3,5,3400
2952,BSB,SAO,7,3,4800
2953,SSA,BSB,10,5,2100
2954,REC,MCZ,7,4,3600
2955,SP,SSA,7,4,3500
2956,SAO,BSB,9,5,3900
2957,BH,BSB,4,4,2800
2958,RIO,SAO,3,4,2000
2959,RIO,SSA,4,5,2100
2960,MCZ,POA,7,4,4200
2961,RIO,RIO,9,5,5400
2962,REC,PMW,10,5,2600
2963,BH,PMW,9,4,3400
2964,SSA,REC,3,5,2000
2965,SSA,SAO,7,5,2400
2966,SSA,PMW,5,3,5700
2967,RIO,BSB,5,5,2600
2968,BH,BSB,3,5,3400
2969,BH,BSB,5,4,5400
2970,SP,SSA,3,3,5100
2971,SAO,PMW,5,4,2700
2972,BSB,PMW,2,5,4800
2973,SP,PMW,7,3,4500
2974,RIO,RIO,3,3,4800
2975,POA,SSA,8,3,2400
2976,FLN,BSB,3,5,2500
2977,PMW,SSA,8,4,4100
2978,MCZ,POA,8,5,5500
2979,BH,PMW,6,4,5900
2980,SSA,PMW,8,4,2600
2981,RIO,MCZ,7,5,3000
2982,BH,SAO,9,4,5900
2983,POA,SAO,7,3,2200
2984,SAO,PMW,3,3,5400
2985,BSB,PMW,2,5,5100
2986,SP,PMW,8,4,3400
2987,POA,POA,3,3,2300
2988,BSB,SSA,6,3,4600
2989,SP,POA,4,3,4600
2990,REC,PMW,10,5,4700
2991,SAO,PMW,7,4,3900
2992,FLN,SSA,10,3,3500
2993,BSB,REC,2,3,4600
2994,POA,REC,10,5,2400
2995,FLN,BSB,3,3,3900
2996,RIO,BSB,3,4,2000
2997,RIO,MCZ,9,5,5200
2998,SAO,FLN,7,3,5900
2999,RIO,BH,9,5,2600
3000,SAO,MCZ,9,4,5800
3001,BSB,REC,6,4,4000
3002,SP,BSB,4,5,5000
3003,REC,SSA,10,4,3200
3004,BH,SAO,8,5,5700
3005,POA,BSB,6,5,2900
3006,SAO,SAO,5,5,4500
3007,SP,MCZ,7,5,3500
3008,SSA,RIO,8,3,2200
3009,SSA,PMW,3,5,4400
3010,PMW,SSA,9,5,2400
3011,POA,POA,10,3,5000
3012,POA,FLN,8,3,5500
3013,BH,BSB,9,4,3700
3014,REC,FLN,8,3,4000
3015,SAO,REC,10,4,5900
3016,RIO,PMW,6,4,5500
3017,FLN,REC,6,3,2400
3018,REC,SSA,4,4,2300
3019,SP,FLN,2,3,4800
3020,MCZ,POA,2,3,4300
3021,SAO,BH,3,3,4300
3022,PMW,PMW,5,5,2400
3023,BSB,PMW,3,5,5500
3024,BSB,REC,3,3,3300
3025,RIO,REC,9,4,5300
3026,REC,SSA,7,5,5500
3027,SSA,POA,8,3,2600
3028,REC,PMW,5,5,3700
3029,PMW,BSB,3,3,5500
3030,BSB,POA,2,3,5800
3031,RIO,SSA,3,4,2500
3032,SSA,BSB,7,4,2800
3033,REC,REC,9,3,2000
3034,SSA,RIO,2,4,3400
3035,POA,BH,7,4,5800
3036,BSB,BSB,7,4,2000
3037,REC,BH,8,4,4700
3038,BSB,REC,2,4,2600
3039,REC,BSB,4,5,4500
3040,RIO,POA,8,3,2400
3041,PMW,SSA,10,5,3800
3042,SP,POA,10,4,5200
3043,SP,RIO,8,3,2700
3044,BH,BSB,6,3,4800
3045,SAO,BH,4,5,4100
3046,POA,REC,7,4,3600
3047,SSA,SSA,5,3,5100
3048,REC,SAO,6,4,5000
3049,BSB,SAO,4,4,5600
3050,MCZ,SAO,10,3,2200
3051,FLN,BSB,4,4,2100
3052,MCZ,REC,4,5,2300
3053,FLN,SAO,4,4,5600
3054,SSA,BSB,2,4,2700
3055,MCZ,RIO,2,5,4800
3056,REC,BH,2,4,2500
3057,BSB,MCZ,4,4,2300
3058,BH,SAO,9,3,4700
3059,PMW,SSA,3,4,4400
3060,POA,POA,3,3,5600
3061,REC,POA,7,4,3500
3062,POA,SSA,5,4,5700
3063,PMW,SSA,7,4,4400
3064,POA,SSA,6,3,2000
3065,BH,REC,9,4,2100
3066,POA,RIO,2,4,3900
3067,BSB,FLN,3,5,5500
3068,SP,PMW,7,3,5500
3069,REC,POA,9,5,2100
3070,SSA,RIO,2,3,3500
3071,SAO,MCZ,7,4,3900
3072,BH,BH,5,3,3500
3073,POA,PMW,8,3,3800
3074,SAO,SAO,3,5,3500
3075,MCZ,BSB,6,4,3100
3076,REC,MCZ,10,5,4100
3077,REC,MCZ,7,5,4300
3078,SAO,SSA,8,5,3300
3079,SP,BSB,5,4,2800
3080,REC,SSA,7,4,3300
3081,POA,BSB,6,3,5700
3082,PMW,REC,6,4,2800
3083,BSB,MCZ,8,3,3200
3084,REC,BH,6,4,2700
3085,PMW,RIO,3,4,5100
3086,BSB,FLN,8,3,3700
3087,SP,BH,8,5,2900
3088,SAO,FLN,7,5,5600
3089,BSB,RIO,9,4,4900
3090,PMW,SSA,3,5,4900
3091,REC,BH,7,4,3700
3092,BH,SSA,5,3,2800
3093,BSB,PMW,2,5,5500
3094,MCZ,RIO,9,3,4000
3095,POA,SAO,8,5,2900
3096,SAO,BSB,4,4,2800
3097,BSB,SAO,2,4,2700
3098,PMW,FLN,9,3,3200
3099,SP,FLN,9,4,3700
3100,BH,PMW,2,4,3200
3101,RIO,REC,10,5,2100
3102,SP,SAO,10,3,2700
3103,BSB,RIO,5,5,5800
3104,PMW,POA,7,4,3200
3105,RIO,SSA,4,4,4300
3106,MCZ,FLN,9,5,5100
3107,RIO,REC,5,4,2700
3108,POA,RIO,4,5,2100
3109,BSB,SAO,10,3,4100
3110,RIO,PMW,6,4,5400
3111,SSA,RIO,7,5,4900
3112,PMW,REC,2,3,2200
3113,BH,RIO,5,3,4300
3114,BSB,MCZ,9,4,2300
3115,POA,PMW,5,4,3400
3116,PMW,BSB,10,4,5500
3117,RIO,SSA,2,3,2900
3118,FLN,PMW,9,3,3900
3119,RIO,PMW,5,4,3300
3120,POA,FLN,8,3,5400
3121,BH,BSB,6,4,2200
3122,SP,FLN,7,5,5700
3123,SP,BSB,3,3,3700
3124,MCZ,REC,2,3,2400
3125,MCZ,MCZ,9,3,4200
3126,SP,SSA,2,5,4900
3127,BH,PMW,7,5,2700
3128,POA,PMW,3,4,2600
3129,MCZ,FLN,6,5,3000
3130,BSB,BH,2,5,2500
3131,POA,SSA,4,3,2100
3132,MCZ,FLN,2,5,2300
3133,BH,BSB,7,5,5200
3134,REC,BH,6,4,3800
3135,SP,SSA,7,5,3100
3136,SAO,PMW,8,5,4500
3137,REC,PMW,3,4,4100
3138,BH,PMW,5,3,2000
3139,BH,MCZ,9,5,5000
3140,REC,POA,8,4,2300
3141,SSA,FLN,9,5,5800
3142,BSB,PMW,3,3,3000
3143,PMW,FLN,9,5,2400
3144,FLN,REC,9,5,4000
3145,REC,SSA,7,3,2500
3146,REC,BH,3,3,4700
3147,MCZ,MCZ,2,3,2400
3148,SAO,RIO,10,5,2900
3149,SSA,MCZ,9,3,2300
3150,BH,BH,10,5,5500
3151,POA,REC,3,4,4100
3152,SSA,POA,7,5,4800
3153,RIO,BH,2,5,5300
3154,RIO,FLN,5,4,2400
3155,PMW,BH,3,5,3600
3156,SAO,PMW,6,5,4000
3157,REC,PMW,9,5,4100
3158,BH,PMW,6,4,3200
3159,RIO,POA,2,4,3900
3160,REC,SSA,3,5,2200
3161,MCZ,RIO,8,3,4900
3162,POA,SAO,10,5,3700
3163,MCZ,RIO,10,4,5600
3164,RIO,SAO,6,5,3900
3165,RIO,MCZ,10,5,3700
3166,SP,PMW,2,4,2000
3167,REC,FLN,3,3,2300
3168,BH,POA,6,5,5200
3169,BSB,FLN,3,4,2700
3170,POA,PMW,8,3,4300
3171,SP,BSB,8,3,5600
3172,MCZ,PMW,9,5,4200
3173,REC,RIO,5,4,3700
3174,MCZ,BSB,2,4,4100
3175,BH,PMW,5,3,4100
3176,BSB,SSA,8,3,2600
3177,REC,PMW,8,4,3200
3178,FLN,POA,6,4,5700
3179,PMW,SAO,10,3,3800
3180,REC,PMW,4,4,5000
3181,FLN,BH,9,4,4500
3182,SP,SAO,4,4,2400
3183,SP,REC,6,4,5500
3184,POA,FLN,4,3,5200
3185,MCZ,RIO,3,5,3000
3186,REC,MCZ,4,3,2700
3187,SSA,POA,10,3,2500
3188,POA,SAO,6,4,5400
3189,BH,REC,4,5,3300
3190,MCZ,PMW,3,5,4900
3191,PMW,REC,9,3,4800
3192,SAO,BSB,7,5,3600
3193,POA,SSA,10,5,5400
3194,BH,REC,4,5,3200
3195,POA,SAO,7,4,2000
3196,SP,FLN,5,5,4300
3197,REC,REC,3,3,2400
3198,REC,SSA,7,5,2300
3199,SAO,PMW,9,3,4500
3200,SAO,FLN,5,3,4300
3201,MCZ,PMW,4,4,4000
3202,PMW,RIO,7,5,5100
3203,SP,REC,5,4,2600
3204,FLN,PMW,2,5,4900
3205,BH,BH,8,5,5500
3206,POA,BSB,3,3,3800
3207,SSA,BSB,6,5,2900
3208,SSA,FLN,2,5,2800
3209,SP,MCZ,8,4,5200
3210,SAO,MCZ,2,3,2900
3211,REC,RIO,6,4,3100
3212,BH,BSB,6,4,5300
3213,PMW,BH,5,3,5600
3214,BH,BSB,5,3,5400
3215,RIO,BH,8,5,3600
3216,SSA,PMW,7,4,2100
3217,REC,RIO,8,3,2700
3218,BH,BH,4,5,3000
3219,BH,SSA,10,5,3300
3220,BSB,BH,9,4,3200
3221,RIO,SSA,8,4,5700
3222,FLN,BH,7,5,4000
3223,MCZ,REC,9,5,5700
3224,BH,SAO,3,3,4800
3225,POA,FLN,6,5,3000
3226,POA,BSB,2,3,3800
3227,SSA,REC,8,4,5100
3228,PMW,PMW,7,4,5000
3229,BH,PMW,3,5,4000
3230,MCZ,FLN,10,4,4200
3231,SSA,BH,8,5,2800
3232,SP,REC,10,5,4500
3233,SAO,MCZ,3,5,5100
3234,FLN,FLN,6,5,2100
