Cliente,Saída,Chegada,Estadia (em dias),Estrelas,Orçamento (em reais)
14198,RIO,BSB,12,4,3933
14199,SSA,REC,15,4,7836
14200,MCZ,PMW,15,3,5752
14201,REC,RIO,9,1,9132
14202,FLN,BH,17,5,5996
14203,PMW,MCZ,8,4,2248
14204,SP,SAO,16,3,9504
14205,PMW,SSA,20,2,9964
14206,BSB,MCZ,19,5,2940
14207,SSA,BSB,16,3,6009
14208,REC,RIO,18,2,8926
14209,MCZ,SP,8,4,2097
14210,POA,FLN,16,2,7892
14211,POA,SP,10,4,6026
14212,PMW,SP,4,2,5159
14213,MCZ,SAO,18,2,7339
14214,SAO,MCZ,1,5,9849
14215,FLN,REC,5,3,6401
14216,SP,SAO,9,5,7809
14217,REC,BH,3,4,8146
14218,FLN,MCZ,14,5,8884
14219,FLN,RIO,13,2,7031
14220,POA,SAO,8,5,9038
14221,REC,SSA,16,4,2509
14222,PMW,SP,3,4,7604
14223,BSB,SP,3,2,9146
14224,MCZ,SP,3,5,5622
14225,BSB,PMW,10,5,6366
14226,FLN,SSA,4,3,7952
14227,FLN,SSA,8,1,8642
14228,REC,SSA,16,2,2468
14229,PMW,SAO,18,2,4106
14230,PMW,MCZ,3,5,2581
14231,MCZ,REC,17,3,8440
14232,BSB,SAO,14,4,2563
14233,POA,SAO,12,1,3389
14234,SAO,SSA,5,5,6986
14235,SSA,BH,6,5,5803
14236,SSA,SAO,4,1,5987
14237,BSB,MCZ,11,5,9209
14238,SAO,PMW,7,1,5722
14239,POA,BSB,7,2,9851
14240,FLN,SAO,3,2,7172
14241,SSA,POA,11,3,5598
14242,BSB,FLN,11,4,5067
14243,BH,REC,4,1,4901
14244,FLN,SSA,5,4,2929
14245,REC,SSA,20,1,4437
14246,MCZ,SAO,15,4,3802
14247,SP,POA,19,5,7934
14248,POA,FLN,18,3,2218
14249,SAO,MCZ,10,5,8701
14250,SP,POA,6,1,3240
14251,RIO,SP,11,3,2499
14252,SAO,SP,13,2,4394
14253,RIO,REC,9,4,3683
14254,SSA,SP,14,5,6265
14255,SAO,REC,19,5,7754
14256,RIO,FLN,4,1,6585
14257,POA,RIO,15,5,3847
14258,SSA,REC,3,4,7325
14259,SAO,SP,7,2,3495
14260,SAO,FLN,1,5,9993
14261,REC,MCZ,20,4,4703
14262,BSB,PMW,6,1,3145
14263,POA,SAO,8,5,3210
14264,RIO,SAO,13,5,3374
14265,BH,SSA,14,1,4812
14266,RIO,SAO,4,2,5108
14267,POA,BSB,8,5,3025
14268,FLN,SSA,2,4,4633
14269,POA,BH,16,1,2015
14270,SP,REC,13,3,9450
14271,MCZ,SAO,6,4,2749
14272,PMW,MCZ,2,5,7156
14273,SP,BH,7,5,6212
14274,SP,BSB,18,3,5834
14275,BH,FLN,3,2,5701
14276,POA,SAO,20,2,3401
14277,BH,BSB,13,4,2555
14278,BSB,REC,11,3,2763
14279,REC,BSB,4,4,6959
14280,SP,BSB,10,2,2345
14281,MCZ,SAO,9,2,7024
14282,SSA,BH,16,2,4560
14283,BH,BSB,11,2,2381
14284,PMW,MCZ,12,4,9755
14285,MCZ,SSA,9,1,3653
14286,FLN,BSB,20,1,9111
14287,POA,BH,5,4,4443
14288,SAO,MCZ,4,3,8849
14289,BH,BSB,3,3,2069
14290,MCZ,REC,13,2,3874
14291,FLN,RIO,7,2,6412
14292,RIO,SP,4,3,2201
14293,REC,FLN,18,2,6518
14294,SSA,FLN,1,5,4973
14295,PMW,BH,10,3,5613
14296,SAO,POA,14,4,6656
14297,PMW,BSB,11,1,5259
14298,SP,FLN,4,2,2360
14299,PMW,BH,6,2,3506
14300,BH,MCZ,3,5,7608
14301,POA,SSA,2,3,5300
14302,PMW,REC,14,1,4950
14303,RIO,SSA,19,1,6019
14304,SAO,SSA,12,4,7617
14305,BSB,SAO,14,5,2657
14306,SP,BH,14,5,6326
14307,BSB,POA,20,3,8664
14308,FLN,RIO,10,2,2889
14309,SAO,SP,20,5,6524
14310,MCZ,BH,2,4,3651
14311,FLN,BSB,4,4,7830
14312,SSA,REC,6,4,6777
14313,BSB,SP,15,5,4016
14314,BSB,SSA,3,2,4131
14315,MCZ,POA,8,5,8307
14316,SAO,BSB,2,5,9344
14317,POA,SSA,15,4,5210
14318,MCZ,BSB,9,1,9692
14319,SAO,BH,13,5,4206
14320,SP,SAO,17,4,8706
14321,MCZ,PMW,20,2,6255
14322,RIO,REC,8,2,8237
14323,RIO,PMW,5,3,2814
14324,MCZ,SP,16,3,5004
14325,MCZ,SP,11,4,5974
14326,FLN,PMW,15,2,6820
14327,BSB,SP,6,4,3706
14328,BSB,SAO,19,2,6870
14329,RIO,FLN,20,5,6166
14330,REC,SSA,10,1,7800
14331,BSB,MCZ,6,3,5403
14332,SP,BH,17,3,7671
14333,BSB,BH,17,3,5892
14334,SSA,SP,19,4,2921
14335,MCZ,POA,12,5,9859
14336,POA,PMW,6,1,3814
14337,BH,RIO,10,3,9739
14338,RIO,FLN,15,3,3937
14339,BH,BSB,13,1,8968
14340,SSA,FLN,11,4,4020
14341,PMW,SSA,19,1,9741
14342,REC,SP,10,4,3704
14343,SAO,BSB,16,4,4036
14344,MCZ,SP,17,1,2065
14345,SP,POA,2,5,6020
14346,RIO,BSB,9,1,8069
14347,MCZ,SSA,9,1,5616
14348,BH,PMW,5,5,8465
14349,BSB,MCZ,6,1,7937
14350,FLN,REC,9,4,5580
14351,PMW,BSB,10,5,7746
14352,PMW,SSA,12,4,2680
14353,POA,SSA,6,3,8583
14354,BSB,SAO,10,4,4080
14355,SP,REC,20,4,5950
14356,REC,MCZ,8,5,3599
14357,BH,SP,13,4,9307
14358,POA,BH,11,5,8328
14359,BSB,POA,5,2,6737
14360,SAO,BH,13,2,7041
14361,MCZ,FLN,16,5,3361
14362,BSB,POA,20,5,4698
14363,FLN,REC,20,4,4969
14364,SP,PMW,14,1,7083
14365,BH,PMW,1,2,5775
14366,REC,SSA,11,2,3861
14367,PMW,BSB,11,3,6040
14368,BH,RIO,17,2,2883
14369,SSA,PMW,8,3,8960
14370,RIO,FLN,8,4,2482
14371,POA,FLN,5,2,2471
14372,SSA,MCZ,15,3,7245
14373,SP,MCZ,15,4,9338
14374,POA,BH,20,5,9211
14375,SAO,REC,8,4,9239
14376,POA,BSB,5,1,5735
14377,SP,FLN,12,2,4961
14378,PMW,BH,15,5,7272
14379,SSA,RIO,1,3,9750
14380,BH,PMW,12,1,3960
14381,MCZ,PMW,18,4,8937
14382,BSB,BH,2,2,5300
14383,MCZ,SAO,17,3,4330
14384,PMW,REC,7,5,9126
14385,SSA,REC,4,2,7440
14386,SP,BSB,19,1,3597
14387,RIO,SAO,20,4,5649
14388,BSB,POA,20,2,5697
14389,SAO,BH,17,4,5632
14390,MCZ,RIO,19,2,9849
14391,SAO,FLN,5,4,3255
14392,SP,SSA,8,2,4010
14393,REC,BSB,17,2,6452
14394,SSA,SP,20,2,9209
14395,PMW,BSB,1,3,7109
14396,SSA,PMW,4,2,5453
14397,SAO,BSB,3,4,8312
14398,PMW,MCZ,4,3,7201
14399,SAO,REC,19,3,5174
14400,PMW,SAO,4,3,2937
14401,POA,SAO,15,2,4237
14402,REC,SP,12,3,8000
14403,SAO,PMW,7,4,3141
14404,SSA,BH,6,2,5580
14405,MCZ,REC,4,1,8835
14406,PMW,BSB,19,2,5923
14407,RIO,PMW,10,2,7674
14408,SSA,RIO,19,3,3255
14409,SSA,RIO,10,5,3871
14410,RIO,MCZ,15,2,5331
14411,POA,RIO,13,5,9430
14412,BH,MCZ,20,4,2950
14413,BH,FLN,5,5,2587
14414,FLN,MCZ,7,3,2503
14415,BSB,POA,10,1,3456
14416,POA,PMW,8,1,4121
14417,MCZ,BSB,13,3,3744
14418,BH,RIO,10,5,9511
14419,REC,SP,4,3,7111
14420,BH,SP,9,2,4860
14421,SP,FLN,20,1,5699
14422,SSA,POA,18,3,8516
14423,BH,REC,18,5,6110
14424,SSA,RIO,2,4,7992
14425,MCZ,FLN,3,5,7087
14426,SAO,REC,17,3,8286
14427,BH,RIO,19,5,6857
14428,SAO,POA,6,5,3178
14429,SAO,SP,7,4,9329
14430,SP,FLN,18,1,2953
14431,FLN,REC,15,1,9676
14432,RIO,PMW,16,5,6486
14433,FLN,BSB,2,4,7634
14434,BH,POA,19,2,7282
14435,BSB,SSA,20,3,8722
14436,BSB,REC,3,1,2691
14437,FLN,PMW,16,4,4455
14438,FLN,MCZ,14,1,2896
14439,POA,BSB,18,5,8435
14440,POA,SP,7,5,8086
14441,SP,BSB,10,1,2263
14442,POA,RIO,12,5,6167
14443,MCZ,SP,4,1,5610
14444,RIO,POA,2,1,5461
14445,BH,SSA,18,1,5662
14446,MCZ,POA,17,5,3939
14447,SAO,PMW,1,4,9889
14448,REC,PMW,3,4,7100
14449,PMW,BSB,11,5,4347
14450,SAO,POA,9,4,7040
14451,SAO,POA,10,5,9907
14452,BSB,PMW,12,2,9775
14453,BH,BSB,5,4,6629
14454,BH,PMW,3,5,2582
14455,SP,POA,20,1,5612
14456,SSA,PMW,10,1,8186
14457,SSA,POA,9,1,5694
14458,BSB,BH,2,1,8262
14459,BH,BSB,16,1,9820
14460,MCZ,POA,16,3,7159
14461,POA,RIO,20,5,3905
14462,BSB,MCZ,7,2,9288
14463,SSA,PMW,5,1,3395
14464,SSA,REC,16,5,4534
14465,RIO,PMW,3,1,8785
14466,SP,BSB,20,1,8071
14467,SAO,SSA,17,4,7678
14468,REC,BSB,6,3,6731
14469,BH,SP,6,3,8258
14470,SP,REC,10,1,4760
14471,SAO,BH,18,5,2080
14472,SAO,MCZ,2,2,8192
14473,BSB,SAO,1,4,7488
14474,PMW,BH,12,4,6399
14475,MCZ,SAO,9,5,4733
14476,BSB,POA,4,1,4742
14477,MCZ,BH,6,2,6105
14478,FLN,PMW,1,3,9164
14479,POA,SSA,6,2,8344
14480,RIO,POA,13,3,2749
14481,REC,POA,10,1,8438
14482,SAO,RIO,16,1,4415
14483,BH,RIO,10,3,7567
14484,BH,FLN,18,1,4589
14485,RIO,REC,18,4,2004
14486,SAO,FLN,1,2,2916
14487,FLN,PMW,11,5,5942
14488,BSB,PMW,10,1,2965
14489,BH,SSA,10,3,8870
14490,BSB,SAO,2,5,8055
14491,POA,SAO,1,1,5055
14492,PMW,BSB,5,2,8752
14493,REC,SSA,16,5,9014
14494,MCZ,RIO,13,5,9852
14495,BSB,FLN,16,2,8730
14496,MCZ,RIO,4,5,7926
14497,FLN,RIO,13,3,8504
14498,PMW,SAO,4,5,3890
14499,MCZ,BH,16,1,3249
14500,BH,FLN,8,3,7348
14501,REC,SAO,11,2,6766
14502,SP,BH,16,5,4601
14503,PMW,MCZ,1,1,8446
14504,BH,BSB,16,4,7327
14505,SP,FLN,19,3,9424
14506,SP,PMW,14,5,7755
14507,BSB,POA,18,5,7304
14508,RIO,REC,13,1,2945
14509,SSA,POA,19,4,7297
14510,FLN,REC,7,1,4216
14511,SAO,PMW,17,2,5599
14512,BSB,REC,16,3,6746
14513,SP,RIO,8,1,3513
14514,BH,FLN,9,3,9632
14515,SP,BH,20,5,4144
14516,POA,FLN,13,1,5695
14517,SP,REC,20,4,9647
14518,MCZ,BH,18,3,2611
14519,SP,BH,2,4,5092
14520,SSA,PMW,5,5,9695
14521,SSA,PMW,7,4,8204
14522,BSB,POA,20,3,2894
14523,BH,POA,4,2,5484
14524,PMW,SSA,15,4,7177
14525,BH,PMW,3,5,3231
14526,BH,RIO,10,5,7310
14527,MCZ,BH,14,4,2041
14528,REC,RIO,7,1,3651
14529,PMW,SP,15,5,8121
14530,BH,RIO,13,3,5609
14531,REC,PMW,2,1,3467
14532,MCZ,SAO,5,2,6972
14533,BH,MCZ,4,4,5716
14534,SSA,PMW,10,1,4005
14535,BSB,REC,2,2,6750
14536,SAO,RIO,6,2,6111
14537,BH,POA,6,4,3572
14538,REC,SSA,18,1,6152
14539,POA,BSB,6,3,4597
14540,SSA,RIO,2,4,5112
14541,SSA,BSB,9,2,4338
14542,SAO,POA,11,1,4781
14543,PMW,SP,6,1,2576
14544,PMW,SSA,6,1,2749
14545,RIO,SSA,6,5,9129
14546,BSB,SP,11,3,8633
14547,POA,RIO,7,4,2130
14548,POA,SP,5,3,2166
14549,POA,BH,18,5,3179
14550,PMW,RIO,18,2,3495
14551,MCZ,FLN,8,3,7714
14552,FLN,BSB,19,4,5572
14553,RIO,BSB,16,3,6567
14554,PMW,FLN,5,2,4759
14555,BH,POA,12,5,4175
14556,BSB,BH,12,1,6624
14557,RIO,SSA,10,4,6329
14558,SSA,PMW,7,5,9769
14559,SSA,BSB,2,4,3703
14560,MCZ,POA,12,4,9273
14561,FLN,SP,4,5,7989
14562,RIO,SAO,4,3,6188
14563,SAO,PMW,11,4,5163
14564,REC,BH,10,4,9533
14565,SAO,PMW,14,4,3385
14566,PMW,SP,11,2,7415
14567,MCZ,RIO,7,2,4082
14568,FLN,BH,20,2,2265
14569,SP,RIO,10,5,5267
14570,POA,FLN,18,2,3888
14571,PMW,SSA,10,1,5138
14572,REC,PMW,13,4,4771
14573,SSA,REC,5,3,2026
14574,POA,BH,17,4,9245
14575,SP,SSA,7,1,6526
14576,MCZ,SP,5,5,2427
14577,SP,MCZ,10,1,8262
14578,BSB,MCZ,1,2,9374
14579,SSA,BSB,11,1,4989
14580,SP,PMW,5,1,8107
14581,SP,POA,14,1,9129
14582,BSB,SSA,3,3,9470
14583,BH,SP,2,5,6487
14584,BH,SSA,12,5,2336
14585,REC,PMW,6,3,8056
14586,POA,SSA,1,1,6588
14587,REC,PMW,2,1,9096
14588,RIO,POA,12,5,8232
14589,POA,BSB,2,4,7781
14590,FLN,MCZ,2,3,7481
14591,PMW,BSB,10,3,7747
14592,SAO,BSB,5,5,2391
14593,FLN,RIO,20,3,7699
14594,POA,SAO,10,4,9109
14595,MCZ,REC,8,1,4218
14596,PMW,SAO,18,1,8404
14597,REC,RIO,4,1,3614
14598,MCZ,BH,8,3,8676
14599,BSB,FLN,9,1,5968
14600,PMW,POA,5,2,7513
14601,RIO,PMW,7,5,4594
14602,BSB,PMW,4,1,6038
14603,POA,REC,12,3,8667
14604,SSA,SAO,12,4,4347
14605,RIO,POA,13,4,4035
14606,PMW,SSA,9,1,8472
14607,SAO,SSA,2,1,4001
14608,PMW,REC,18,4,5818
14609,MCZ,PMW,6,5,5182
14610,PMW,SP,15,5,3018
14611,BH,SSA,10,4,5851
14612,PMW,BH,20,5,9424
14613,POA,FLN,15,2,2190
14614,SSA,MCZ,1,4,8316
14615,SAO,FLN,15,5,9399
14616,POA,FLN,8,4,3610
14617,MCZ,PMW,13,4,8006
14618,PMW,REC,15,2,8469
14619,RIO,SAO,11,3,6532
14620,SAO,PMW,13,2,4087
14621,FLN,MCZ,17,5,3805
14622,RIO,MCZ,19,3,4613
14623,RIO,SAO,10,2,5671
14624,POA,RIO,3,5,6927
14625,BH,FLN,17,2,2269
14626,SP,BSB,15,5,5512
14627,SAO,POA,10,3,8939
14628,REC,SSA,17,3,5219
14629,BH,REC,14,4,5408
14630,SSA,POA,15,5,7899
14631,BSB,SAO,13,2,9665
14632,FLN,SSA,4,1,2710
14633,SP,PMW,8,3,9473
14634,PMW,BH,7,1,8095
14635,BSB,SP,7,1,6558
14636,SP,POA,15,1,8569
14637,POA,SAO,11,1,7596
14638,BH,REC,12,4,3982
14639,BH,SAO,4,1,3019
14640,RIO,MCZ,12,4,3813
14641,MCZ,SSA,2,5,8802
14642,SAO,REC,12,2,8276
14643,SSA,RIO,5,4,3798
14644,POA,FLN,16,5,6293
14645,REC,SSA,3,1,2828
14646,SAO,SP,4,1,3780
14647,REC,SAO,6,4,2191
14648,SSA,MCZ,1,1,6999
14649,REC,BSB,2,5,9000
14650,POA,BH,14,5,9497
14651,RIO,SP,7,4,8610
14652,FLN,RIO,12,3,8889
14653,BH,BSB,12,2,2794
14654,SSA,SP,12,3,5431
14655,SSA,REC,15,2,2455
14656,MCZ,POA,12,4,8494
14657,REC,RIO,15,1,8492
14658,SAO,BSB,10,2,4082
14659,SP,RIO,1,2,7871
14660,FLN,SAO,9,5,5258
14661,SSA,BH,12,4,4772
14662,FLN,SSA,7,1,3912
14663,REC,FLN,17,5,2326
14664,SP,REC,6,4,2146
14665,POA,BSB,9,3,2348
14666,FLN,SSA,9,5,2294
14667,MCZ,RIO,6,1,4160
14668,BH,MCZ,6,1,2590
14669,RIO,BH,7,2,7682
14670,PMW,MCZ,5,3,7884
14671,SP,REC,10,4,3649
14672,SP,MCZ,2,5,9085
14673,SSA,BSB,4,1,6909
14674,SP,MCZ,8,1,9701
14675,RIO,SAO,9,4,2763
14676,SAO,BSB,19,3,4648
14677,MCZ,BH,15,4,3166
14678,BSB,BH,19,4,2490
14679,BSB,BH,1,2,8738
14680,SAO,RIO,8,5,4645
14681,MCZ,SP,10,1,3885
14682,BSB,PMW,13,4,8895
14683,RIO,SP,10,2,4573
14684,BH,MCZ,10,5,2354
14685,RIO,MCZ,3,2,2975
14686,FLN,MCZ,13,1,4050
14687,FLN,MCZ,12,4,8767
14688,RIO,SSA,12,4,2651
14689,PMW,RIO,18,5,7513
14690,POA,SAO,13,4,8188
14691,REC,SSA,17,3,5850
14692,POA,SP,15,2,2495
14693,PMW,SP,4,1,9579
14694,SP,POA,3,4,3430
14695,SSA,REC,2,1,7404
14696,BSB,POA,8,1,4511
14697,BH,RIO,20,3,2387
14698,MCZ,RIO,13,2,4712
14699,POA,SSA,19,1,5804
14700,SP,FLN,20,1,2165
14701,FLN,SP,4,1,3763
14702,SSA,RIO,18,4,4046
14703,SSA,MCZ,1,1,9903
14704,RIO,BSB,1,1,8477
14705,BSB,FLN,3,1,2450
14706,SSA,REC,20,3,8161
14707,MCZ,SSA,3,5,4510
14708,MCZ,BH,9,5,4024
14709,FLN,MCZ,14,2,4289
14710,PMW,SAO,20,2,5155
14711,PMW,REC,3,4,8739
14712,POA,BSB,16,1,2969
14713,BSB,REC,18,5,5377
14714,RIO,SAO,20,3,8897
14715,SSA,RIO,5,2,2279
14716,RIO,BH,16,4,7659
14717,RIO,FLN,2,3,5593
14718,RIO,REC,11,5,9731
14719,REC,FLN,16,2,5052
14720,BSB,SAO,17,4,9313
14721,REC,SAO,17,5,7385
14722,FLN,RIO,19,1,2332
14723,REC,POA,16,1,4256
14724,SAO,SP,20,5,5597
14725,POA,BH,17,4,2916
14726,MCZ,PMW,17,3,6105
14727,MCZ,RIO,16,1,9909
14728,PMW,SSA,12,5,2868
14729,FLN,REC,14,5,5653
14730,SAO,MCZ,14,5,7138
14731,PMW,SP,13,2,7944
14732,BSB,PMW,16,1,3544
14733,BSB,SAO,11,4,7790
14734,FLN,SP,2,4,7971
14735,BSB,POA,2,4,7907
14736,BSB,SP,15,4,7996
14737,SP,BH,8,5,6561
14738,SSA,MCZ,17,2,2494
14739,RIO,SAO,18,5,2445
14740,MCZ,PMW,10,1,3006
14741,BSB,MCZ,12,5,9126
14742,MCZ,POA,9,3,9895
14743,RIO,MCZ,11,2,6536
14744,MCZ,REC,11,3,4577
14745,SP,POA,11,4,8589
14746,FLN,SAO,8,5,7462
14747,SP,MCZ,15,5,3730
14748,PMW,BH,13,4,4171
14749,MCZ,SAO,6,2,5128
14750,SAO,FLN,4,2,7604
14751,SSA,SP,15,3,5297
14752,BSB,SSA,5,2,9778
14753,BSB,SAO,5,4,4654
14754,POA,BH,4,5,4428
14755,FLN,SSA,7,1,6235
14756,RIO,SP,5,2,5120
14757,BH,SSA,15,5,7649
14758,POA,MCZ,14,4,8344
14759,SAO,REC,5,2,8149
14760,REC,BH,5,2,5918
14761,SAO,MCZ,8,4,9815
14762,MCZ,REC,9,5,8765
14763,PMW,SAO,17,2,5889
14764,SAO,REC,11,2,5680
14765,PMW,RIO,17,3,5543
14766,SP,BSB,7,5,5447
14767,RIO,FLN,1,5,4702
14768,BH,RIO,18,4,6172
14769,FLN,PMW,8,3,5127
14770,SP,REC,18,3,8891
14771,PMW,POA,14,3,4620
14772,SP,MCZ,8,1,8105
14773,BSB,BH,16,1,6632
14774,SAO,SSA,1,4,3307
14775,SSA,PMW,1,4,4919
14776,REC,POA,11,2,9345
14777,MCZ,FLN,2,5,6702
14778,PMW,SAO,20,4,9904
14779,BH,REC,18,5,2287
14780,REC,SSA,5,1,2738
14781,PMW,BSB,18,4,5304
14782,FLN,BH,10,4,8879
14783,BH,SP,14,5,8878
14784,FLN,SP,1,3,9949
14785,BH,RIO,10,3,6735
14786,SSA,BH,6,4,9285
14787,BH,RIO,9,2,9871
14788,PMW,BH,1,1,3604
14789,SSA,POA,5,3,9894
14790,FLN,PMW,14,4,2726
14791,BH,POA,16,5,3295
14792,SAO,SP,10,4,7645
14793,REC,BSB,1,1,6625
14794,REC,SP,13,3,2468
14795,BSB,SP,3,4,6103
14796,REC,BSB,4,3,8398
14797,SSA,MCZ,6,3,7281
14798,RIO,SP,3,5,9878
14799,RIO,SSA,20,3,8945
14800,BSB,PMW,6,1,7482
14801,BH,SSA,12,5,7839
14802,SSA,SAO,14,5,5559
14803,REC,BH,4,2,4099
14804,REC,PMW,13,1,7231
14805,SAO,POA,10,1,4948
14806,RIO,SSA,13,1,5498
14807,RIO,MCZ,19,2,9327
14808,SP,POA,13,5,4428
14809,SSA,REC,4,3,5604
14810,REC,SSA,18,3,4236
14811,FLN,MCZ,20,3,4825
14812,RIO,REC,18,4,3025
14813,RIO,SSA,2,2,6033
14814,REC,SSA,3,2,7804
14815,SP,RIO,2,5,6458
14816,SP,RIO,14,1,8400
14817,SSA,MCZ,2,5,3396
14818,RIO,REC,15,2,5262
14819,SAO,SP,2,5,9243
14820,PMW,BH,1,4,7297
14821,POA,PMW,3,5,3369
14822,SP,POA,1,4,9441
14823,PMW,SSA,6,5,4815
14824,BSB,REC,8,3,9984
14825,RIO,POA,17,4,6322
14826,RIO,BH,9,1,8785
14827,FLN,MCZ,2,5,6972
14828,RIO,MCZ,1,2,5940
14829,PMW,MCZ,14,1,7053
14830,SSA,REC,3,3,7808
14831,MCZ,PMW,12,4,2194
14832,SP,PMW,1,4,3044
14833,SSA,POA,7,5,3891
14834,REC,SSA,18,3,9430
14835,RIO,MCZ,18,4,6624
14836,MCZ,SSA,12,4,5380
14837,SP,RIO,4,4,7769
14838,PMW,POA,8,1,9770
14839,FLN,BH,10,5,8314
14840,MCZ,REC,17,3,8723
14841,BH,MCZ,18,5,4020
14842,MCZ,SAO,11,5,2846
14843,SSA,PMW,19,3,9882
14844,RIO,POA,12,4,9910
14845,BSB,REC,15,4,9555
14846,FLN,SSA,8,4,9373
14847,BH,SSA,4,3,3985
14848,RIO,BSB,6,5,2769
14849,RIO,PMW,11,1,7240
14850,PMW,REC,12,1,2459
14851,PMW,REC,15,1,3306
14852,REC,BH,11,4,5766
14853,PMW,FLN,2,3,6834
14854,SP,SSA,5,3,9210
14855,RIO,BSB,8,4,6937
14856,SSA,BSB,7,1,9188
14857,BSB,MCZ,8,4,2556
14858,SSA,SAO,1,1,3663
14859,MCZ,POA,8,1,7109
14860,POA,BH,3,2,4336
14861,PMW,SAO,14,1,2607
14862,FLN,POA,14,1,7187
14863,SSA,SP,13,1,2539
14864,MCZ,RIO,5,3,2545
14865,SP,SAO,15,1,3931
14866,FLN,PMW,14,5,5382
14867,MCZ,FLN,7,2,3690
14868,POA,BH,5,1,2394
14869,PMW,SSA,12,4,9328
14870,PMW,SSA,9,4,8835
14871,POA,MCZ,15,1,5114
14872,MCZ,RIO,2,4,7068
14873,SSA,BSB,8,2,4126
14874,SSA,BSB,7,1,9166
14875,SAO,PMW,19,3,4750
14876,PMW,POA,14,1,4105
14877,MCZ,BSB,19,4,8457
14878,SSA,POA,9,1,4145
14879,REC,POA,3,5,4967
14880,FLN,BH,19,1,4467
14881,SP,BH,13,2,6717
14882,BSB,SAO,1,5,8831
14883,SP,FLN,11,4,3891
14884,BSB,SP,8,2,3495
14885,REC,BSB,12,1,7582
14886,SSA,SAO,16,4,4684
14887,PMW,MCZ,8,1,5136
14888,SP,SAO,14,1,4700
14889,BSB,REC,9,1,6038
14890,SAO,BH,3,2,7022
14891,SP,SSA,2,1,4652
14892,RIO,POA,4,5,4071
14893,BSB,BH,6,4,6206
14894,REC,SP,20,5,8073
14895,BH,SSA,6,5,2835
14896,FLN,MCZ,15,5,4910
14897,SAO,SSA,20,4,7881
14898,SAO,RIO,9,3,3258
14899,RIO,FLN,15,5,7710
14900,REC,BH,12,1,8492
14901,BH,SSA,11,3,5862
14902,SP,BSB,19,4,2797
14903,BSB,REC,20,1,8890
14904,RIO,SSA,19,3,5479
14905,BH,SAO,6,1,7927
14906,FLN,MCZ,1,4,8622
14907,BSB,SAO,13,5,9508
14908,SAO,SP,17,1,6165
14909,FLN,MCZ,15,5,4052
14910,REC,SAO,6,3,7340
14911,REC,POA,5,5,4261
14912,BH,RIO,20,5,4325
14913,BH,PMW,9,4,5371
14914,SP,MCZ,20,1,9784
14915,SSA,SP,15,3,3333
14916,BH,RIO,7,2,2233
14917,SAO,MCZ,10,3,3071
14918,RIO,PMW,19,3,2979
14919,RIO,BH,3,3,7259
14920,FLN,SSA,4,3,2879
14921,BH,MCZ,14,5,9794
14922,POA,SP,11,1,9829
14923,REC,FLN,19,4,9973
14924,MCZ,BSB,13,2,6211
14925,REC,BH,7,4,3261
14926,RIO,POA,19,3,7719
14927,REC,SP,12,1,2205
14928,BH,REC,12,1,4084
14929,SSA,FLN,19,3,8327
14930,PMW,FLN,9,3,2826
14931,POA,BH,10,3,9122
14932,MCZ,RIO,19,4,8757
14933,RIO,SSA,6,3,5790
14934,BH,POA,8,4,3240
14935,SAO,SSA,17,4,2510
14936,RIO,BSB,1,5,9225
14937,PMW,SP,10,4,9899
14938,BH,RIO,15,1,5229
14939,SSA,POA,12,5,4142
14940,RIO,PMW,3,4,7872
14941,SP,REC,2,5,7186
14942,BH,POA,13,2,4424
14943,SSA,FLN,1,4,7363
14944,POA,RIO,18,3,8705
14945,POA,SP,6,2,2558
14946,PMW,RIO,12,1,3968
14947,POA,PMW,2,1,6225
14948,SSA,POA,9,2,3683
14949,BSB,SP,18,4,4644
14950,FLN,BSB,18,2,6977
14951,POA,SP,16,4,6527
14952,MCZ,SAO,13,4,3638
14953,REC,PMW,19,2,8087
14954,PMW,SAO,4,3,5675
14955,FLN,SAO,19,5,6774
14956,PMW,POA,1,2,8814
14957,BSB,BH,9,2,3867
14958,FLN,RIO,5,4,5813
14959,POA,RIO,19,5,5978
14960,MCZ,RIO,11,4,9988
14961,SAO,SP,14,1,9770
14962,PMW,SP,9,1,4702
14963,BSB,PMW,2,5,2083
14964,SAO,PMW,9,1,3462
14965,FLN,BH,4,2,2781
14966,SSA,PMW,17,2,3319
14967,SSA,MCZ,5,3,7413
14968,PMW,FLN,1,3,5677
14969,SP,MCZ,18,5,7534
14970,PMW,RIO,4,3,8745
14971,POA,BSB,9,4,5559
14972,MCZ,RIO,8,3,8711
14973,POA,SP,4,4,9386
14974,REC,MCZ,15,1,4766
14975,SP,PMW,4,4,8354
14976,RIO,BSB,6,2,3929
14977,SSA,MCZ,6,1,6186
14978,SSA,FLN,15,5,5476
14979,BH,RIO,7,3,5173
14980,RIO,SP,20,2,8283
14981,BH,PMW,2,1,4258
14982,REC,RIO,1,2,7180
14983,SAO,MCZ,8,1,3463
14984,SSA,SAO,11,5,3375
14985,BH,MCZ,8,1,8950
14986,SSA,POA,16,2,2677
14987,BH,MCZ,3,1,6414
14988,BH,SSA,1,2,9123
14989,SSA,PMW,18,2,8384
14990,SAO,FLN,14,3,5359
14991,PMW,FLN,6,1,3408
14992,SSA,PMW,14,3,5004
14993,MCZ,SP,12,3,8324
14994,FLN,SAO,2,5,6423
14995,POA,REC,14,1,6815
